,_1,_2,_3,_4,_5,_6,_7,_8
0,1007,MA,42.3,-72.4,1,820204,25,015
1,1060,MA,42.33,-72.63,1,821904,25,015
2,1089,MA,42.12,-72.64,1,812404,25,013
3,1453,MA,42.52,-71.77,1,709100,25,027
4,1532,MA,42.32,-71.63,1,740102,25,027
5,1540,MA,42.12,-71.85,1,753100,25,027
6,1720,MA,42.49,-71.44,1,363103,25,017
7,1754,MA,42.43,-71.45,1,364102,25,017
8,1770,MA,42.23,-71.37,1,386100,25,017
9,1776,MA,42.39,-71.42,1,365100,25,017
10,1833,MA,42.72,-70.98,3,265102,25,009
11,1886,MA,42.59,-71.44,1,318300,25,017
12,1890,MA,42.45,-71.15,1,338300,25,017
13,1906,MA,42.47,-71.01,4,208300,25,009
14,2131,MA,42.28,-71.12,1,110403,25,025
15,2138,MA,42.38,-71.13,1,354200,25,017
16,2145,MA,42.39,-71.09,1,350200,25,017
17,2210,MA,42.35,-71.04,1,060600,25,025
18,2421,MA,42.44,-71.23,3,358400,25,017
19,2459,MA,42.31,-71.19,1,373900,25,017
20,2467,MA,42.32,-71.16,1,401200,25,021
21,2492,MA,42.28,-71.25,1,403400,25,021
22,2540,MA,41.57,-70.63,1,014900,25,001
23,2563,MA,41.72,-70.48,1,013600,25,001
24,2813,RI,41.4,-71.66,2,051101,44,009
25,2838,RI,41.97,-71.47,3,011500,44,007
26,2906,RI,41.84,-71.39,1,003400,44,007
27,3033,NH,42.75,-71.67,1,018000,33,011
28,3819,NH,42.93,-71.12,1,053000,33,015
29,5048,VT,43.57,-72.42,4,965700,50,027
30,5444,VT,44.6,-72.9,1,002900,50,007
31,6351,CT,41.58,-71.96,2,709100,09,011
32,6410,CT,41.51,-72.91,1,343102,09,009
33,6441,CT,41.46,-72.57,1,590100,09,007
34,6488,CT,41.49,-73.23,4,348125,09,009
35,6611,CT,41.26,-73.21,4,090700,09,001
36,6810,CT,41.38,-73.47,2,210600,09,001
37,7047,NJ,40.79,-74.02,1,015500,34,017
38,7076,NJ,40.64,-74.37,1,038601,34,039
39,7079,NJ,40.75,-74.26,2,019300,34,013
40,7110,NJ,40.82,-74.16,2,013800,34,013
41,7423,NJ,41.0,-74.1,1,027000,34,003
42,7666,NJ,40.89,-74.01,1,054500,34,003
43,7750,NJ,40.33,-73.99,1,804100,34,025
44,7920,NJ,40.68,-74.54,1,052603,34,035
45,8081,NJ,39.74,-74.97,2,609203,34,007
46,8205,NJ,39.49,-74.47,1,010501,34,001
47,8505,NJ,40.1,-74.7,1,701401,34,005
48,8510,NJ,40.18,-74.42,1,812501,34,025
49,8540,NJ,40.4,-74.7,2,054201,34,035
50,8742,NJ,40.08,-74.06,2,711100,34,029
51,8820,NJ,40.58,-74.37,1,001413,34,023
52,8822,NJ,40.5,-74.9,2,011302,34,019
53,8846,NJ,40.57,-74.5,1,000200,34,023
54,8904,NJ,40.5,-74.43,3,001100,34,023
55,10013,NY,40.72,-74.01,1,003900,36,061
56,10306,NY,40.57,-74.13,1,013800,36,085
57,10314,NY,40.6,-74.15,1,027301,36,085
58,10467,NY,40.88,-73.87,1,043500,36,005
59,10522,NY,41.01,-73.87,2,010500,36,119
60,10583,NY,40.99,-73.79,1,009900,36,119
61,10950,NY,41.3,-74.2,1,014202,36,071
62,10952,NY,41.12,-74.09,1,011602,36,087
63,11021,NY,40.79,-73.73,1,300700,36,059
64,11109,NY,40.744,-73.956,2,000700,36,081
65,11201,NY,40.7,-73.99,1,001300,36,047
66,11215,NY,40.67,-73.98,2,015500,36,047
67,11217,NY,40.68,-73.98,1,012901,36,047
68,11231,NY,40.68,-74.0,2,006500,36,047
69,11233,NY,40.68,-73.92,4,037900,36,047
70,11237,NY,40.7,-73.92,1,043100,36,047
71,11238,NY,40.68,-73.96,2,030500,36,047
72,11520,NY,40.64,-73.58,1,414502,36,059
73,11961,NY,40.89,-72.88,1,158710,36,103
74,11971,NY,41.06,-72.43,1,170201,36,103
75,12159,NY,42.65,-73.88,1,014501,36,001
76,12304,NY,42.78,-73.9,1,021800,36,093
77,12946,NY,44.2,-74.0,1,960598,36,031
78,13066,NY,43.04,-76.0,1,015000,36,067
79,13210,NY,43.03,-76.13,1,005500,36,067
80,13224,NY,43.03,-76.1,1,014700,36,067
81,13357,NY,42.97,-75.08,1,010100,36,043
82,13827,NY,42.1,-76.3,1,020600,36,107
83,13905,NY,42.2,-76.0,1,010200,36,007
84,14062,NY,42.4,-79.2,1,036100,36,013
85,14072,NY,43.01,-78.96,1,007304,36,029
86,14226,NY,42.98,-78.79,1,009200,36,029
87,14428,NY,43.1,-77.9,1,015000,36,055
88,14450,NY,43.1,-77.43,1,011703,36,055
89,14580,NY,43.22,-77.45,1,011205,36,055
90,14625,NY,43.15,-77.51,1,011604,36,055
91,14850,NY,42.4,-76.5,5,001100,36,109
92,14882,NY,42.6,-76.6,1,002300,36,109
93,15010,PA,40.8,-80.4,4,605300,42,007
94,15061,PA,40.66,-80.34,1,605500,42,007
95,15090,PA,40.63,-80.08,1,410000,42,003
96,15102,PA,40.32,-80.04,1,475301,42,003
97,15137,PA,40.38,-79.81,2,564400,42,003
98,15202,PA,40.5,-80.08,1,461000,42,003
99,15220,PA,40.44,-80.04,1,562600,42,003
100,15222,PA,40.45,-79.99,1,020300,42,003
101,15228,PA,40.37,-80.05,1,473500,42,003
102,15234,PA,40.37,-80.02,1,476100,42,003
103,15701,PA,40.6,-79.1,1,960800,42,063
104,16002,PA,40.8,-79.9,2,911600,42,019
105,16602,PA,40.51,-78.37,1,010600,42,013
106,16870,PA,40.8,-78.1,1,010500,42,027
107,17112,PA,40.4,-76.8,1,024600,42,043
108,17325,PA,39.8,-77.2,1,031201,42,001
109,17543,PA,40.2,-76.3,1,010201,42,071
110,17728,PA,41.4,-77.1,1,010400,42,081
111,17754,PA,41.29,-76.88,1,010500,42,081
112,17870,PA,40.82,-76.88,1,070200,42,109
113,18036,PA,40.5,-75.4,2,006905,42,077
114,18042,PA,40.65,-75.22,1,018100,42,095
115,18103,PA,40.57,-75.48,1,001402,42,077
116,18902,PA,40.36,-75.11,1,104203,42,017
117,18947,PA,40.43,-75.12,1,104201,42,017
118,18974,PA,40.21,-75.07,1,106200,42,017
119,19010,PA,40.02,-75.33,1,409601,42,045
120,19067,PA,40.2,-74.81,2,105801,42,017
121,19075,PA,40.12,-75.19,1,210100,42,091
122,19143,PA,39.94,-75.22,1,007400,42,101
123,19446,PA,40.23,-75.29,1,201004,42,091
124,19803,DE,39.8,-75.53,1,011400,10,003
125,19958,DE,38.7,-75.2,2,051005,10,005
126,20002,DC,38.91,-76.98,3,008804,11,001
127,20003,DC,38.88,-76.99,3,007100,11,001
128,20003,FL,38.88,-76.99,4,007100,11,001
129,20011,DC,38.95,-77.02,1,002201,11,001
130,20016,DC,38.94,-77.09,1,000901,11,001
131,20170,VA,38.98,-77.38,2,480801,51,059
132,20186,VA,38.7,-77.8,1,930302,51,061
133,20187,VA,38.7,-77.7,2,930403,51,061
134,20607,MD,38.66,-77.01,1,801310,24,033
135,20815,MD,38.98,-77.08,2,705400,24,031
136,20817,MD,39.0,-77.16,6,706013,24,031
137,20850,MD,39.09,-77.19,2,701006,24,031
138,20854,MD,39.0,-77.2,2,706009,24,031
139,20855,MD,39.14,-77.13,1,701307,24,031
140,20902,MD,39.04,-77.04,1,703209,24,031
141,20904,MD,39.07,-76.98,2,701415,24,031
142,21014,MD,39.54,-76.35,4,303803,24,025
143,21015,MD,39.6,-76.3,1,303101,24,025
144,21045,MD,39.21,-76.83,3,606604,24,027
145,21046,MD,39.17,-76.84,1,606707,24,027
146,21048,MD,39.49,-76.91,1,504201,24,013
147,21093,MD,39.44,-76.64,1,408703,24,005
148,21114,MD,39.01,-76.68,1,702206,24,003
149,21120,MD,39.6,-76.7,1,407001,24,005
150,21229,MD,39.28,-76.69,1,250102,24,510
151,21230,MD,39.26,-76.62,1,230300,24,510
152,21409,MD,39.02,-76.45,1,730902,24,003
153,21601,MD,38.8,-76.0,2,960100,24,041
154,21702,MD,39.5,-77.5,1,770700,24,021
155,21704,MD,39.34,-77.38,1,752204,24,021
156,21740,MD,39.6,-77.7,1,011100,24,043
157,21773,MD,39.54,-77.56,1,752802,24,021
158,21921,MD,39.6,-75.9,2,030903,24,015
159,22043,VA,38.9,-77.19,2,471000,51,059
160,22101,VA,38.94,-77.16,6,470400,51,059
161,22124,VA,38.89,-77.33,4,481600,51,059
162,22151,VA,38.8,-77.21,6,430500,51,059
163,22153,VA,38.74,-77.23,10,432600,51,059
164,22180,VA,38.9,-77.25,1,460800,51,059
165,22201,VA,38.89,-77.1,4,101500,51,013
166,22304,VA,38.81,-77.13,1,200405,51,510
167,22305,VA,38.84,-77.06,1,201203,51,510
168,22308,VA,38.75,-77.06,1,415500,51,059
169,22315,VA,38.75,-77.15,1,421103,51,059
170,22485,VA,38.3,-77.2,1,040300,51,099
171,22553,VA,38.3,-77.6,1,020106,51,177
172,22655,VA,39.06,-78.23,1,050801,51,069
173,22901,AZ,38.1,-78.6,1,010100,51,003
174,22923,VA,38.2,-78.3,1,110300,51,137
175,22980,VA,38.1,-78.9,1,070600,51,015
176,23059,VA,37.7,-77.5,1,200406,51,087
177,23060,VA,37.66,-77.53,1,200413,51,087
178,23112,VA,37.44,-77.68,1,100912,51,041
179,23185,VA,37.2,-76.7,1,860100,51,181
180,23225,VA,37.52,-77.5,5,071100,51,760
181,23235,VA,37.54,-77.57,1,070100,51,760
182,23322,VA,36.6,-76.3,2,021200,51,550
183,23451,VA,36.86,-76.03,1,044402,51,810
184,23505,VA,36.93,-76.29,1,000902,51,710
185,23507,VA,36.87,-76.31,1,003800,51,710
186,24012,VA,37.32,-79.9,1,031202,51,161
187,24401,VA,38.1,-79.1,1,070900,51,015
188,24459,VA,38.0,-79.3,1,071000,51,015
189,24502,VA,37.36,-79.21,2,001600,51,680
190,24874,WV,37.6,-81.5,1,003100,54,109
191,26062,WV,40.42,-80.57,1,020700,54,029
192,26105,WV,39.33,-81.51,1,010102,54,107
193,26508,WV,39.6,-79.9,1,011803,54,061
194,27012,NC,36.01,-80.37,1,004015,37,067
195,27104,NC,36.1,-80.32,1,003906,37,067
196,27455,NC,36.18,-79.82,1,015600,37,081
197,27502,NC,35.7,-78.9,1,053413,37,183
198,27513,NC,35.8,-78.8,4,053522,37,183
199,27516,NC,35.9,-79.2,2,011203,37,135
200,27519,NC,35.81,-78.89,1,053411,37,183
201,27539,NC,35.7,-78.8,1,053421,37,183
202,27703,NC,35.94,-78.8,1,001808,37,063
203,27858,NC,35.5,-77.3,1,001100,37,147
204,28027,NC,35.4,-80.7,1,041303,37,025
205,28031,NC,35.47,-80.89,3,006208,37,119
206,28036,NC,35.48,-80.8,3,006404,37,119
207,28056,NC,35.2,-81.1,1,033307,37,071
208,28078,NC,35.4,-80.9,1,006214,37,119
209,28104,NC,35.1,-80.7,1,005835,37,119
210,28117,NC,35.57,-80.89,2,061405,37,097
211,28203,NC,35.21,-80.86,4,003400,37,119
212,28226,NC,35.11,-80.83,1,003008,37,119
213,28278,NC,35.1,-81.0,2,005910,37,119
214,28692,NC,36.3,-81.8,1,920200,37,189
215,28704,NC,35.46,-82.57,1,002301,37,021
216,28705,NC,36.0,-82.2,1,950200,37,121
217,28714,NC,35.9,-82.3,1,960300,37,199
218,28779,NC,35.3,-83.2,1,950600,37,099
219,28787,NC,35.7,-82.5,1,002703,37,021
220,28805,NC,35.62,-82.49,2,003001,37,021
221,29401,SC,32.78,-79.93,1,005100,45,019
222,29464,SC,32.82,-79.86,1,004606,45,019
223,29576,SC,33.56,-79.08,1,920502,45,043
224,29607,SC,34.84,-82.38,1,004300,45,045
225,29617,SC,34.91,-82.47,2,003701,45,045
226,29651,SC,34.9,-82.2,2,023202,45,083
227,29681,SC,34.76,-82.22,2,003009,45,045
228,29902,SC,32.38,-80.7,2,000800,45,013
229,30067,GA,33.93,-84.46,2,030320,13,067
230,30124,GA,34.14,-85.35,1,002000,13,115
231,30145,GA,34.2,-85.0,1,961000,13,015
232,30284,GA,33.41,-84.3,1,070501,13,151
233,30309,GA,33.8,-84.39,1,000500,13,121
234,30319,GA,33.86,-84.35,2,010002,13,121
235,30328,GA,33.93,-84.4,1,010205,13,121
236,30736,GA,34.9,-85.1,1,030100,13,047
237,31220,GA,32.88,-83.81,1,013605,13,021
238,31324,GA,31.9,-81.3,1,920306,13,029
239,32082,FL,30.1,-81.4,1,020602,12,109
240,32259,FL,30.1,-81.6,1,020805,12,109
241,32401,FL,30.16,-85.67,1,002200,12,005
242,32536,FL,30.7,-86.7,1,020100,12,091
243,32708,FL,28.68,-81.27,1,021403,12,117
244,32746,FL,28.76,-81.36,1,020805,12,117
245,32836,FL,28.41,-81.52,1,017108,12,095
246,32952,FL,28.3,-80.7,1,062800,12,009
247,33186,FL,25.66,-80.41,1,018900,12,086
248,33311,FL,26.13,-80.16,1,041500,12,011
249,33328,FL,26.07,-80.27,1,070209,12,011
250,33527,FL,27.97,-82.22,1,012402,12,057
251,33538,FL,28.8,-82.2,1,451000,12,017
252,33556,FL,28.2,-82.6,2,031701,12,101
253,33702,FL,27.85,-82.63,4,024411,12,103
254,33921,FL,26.83,-82.28,1,030402,12,015
255,33922,FL,26.66,-82.14,1,070101,12,071
256,34102,FL,26.13,-81.8,1,000101,12,021
257,34110,FL,26.3,-81.79,1,010102,12,021
258,34134,FL,26.36,-81.85,1,060300,12,071
259,34223,FL,26.98,-82.37,1,002603,12,115
260,34470,FL,29.2,-82.09,2,002002,12,083
261,34480,FL,29.1,-82.1,1,002402,12,083
262,34639,FL,28.3,-82.4,1,032001,12,101
263,34655,FL,28.23,-82.63,1,031707,12,101
264,34711,FL,28.5,-81.8,1,031311,12,069
265,34758,FL,28.2,-81.5,1,041100,12,097
266,34786,FL,28.48,-81.56,1,017105,12,095
267,34787,FL,28.5,-81.6,2,017105,12,095
268,34949,FL,27.5,-80.31,2,381204,12,111
269,34996,FL,27.2,-80.19,1,000502,12,085
270,34997,FL,27.1,-80.3,1,001700,12,085
271,36527,AL,30.7,-87.9,1,010701,01,003
272,36559,AL,30.572,-87.897,2,010800,01,003
273,37069,TN,35.99,-86.91,2,050406,47,187
274,37122,TN,36.2,-86.5,4,030309,47,189
275,37203,TN,36.15,-86.79,1,016300,47,037
276,37205,TN,36.11,-86.87,1,018203,47,037
277,37212,TN,36.13,-86.8,3,016900,47,037
278,37221,TN,36.06,-86.96,1,018407,47,037
279,37388,TN,35.3,-86.2,1,960201,47,051
280,37604,TN,36.3,-82.38,1,060502,47,179
281,37694,TN,36.38,-82.28,1,071100,47,019
282,37774,TN,35.7,-84.4,1,060700,47,105
283,37830,TN,36.0,-84.3,1,020100,47,001
284,38011,TN,35.5,-89.7,1,040500,47,167
285,38138,TN,35.08,-89.79,1,021341,47,157
286,38231,TN,36.22,-88.42,1,969800,47,079
287,38871,MS,34.33,-89.19,1,950200,28,115
288,39090,MS,33.1,-89.5,1,060100,28,007
289,40202,KY,38.25,-85.75,1,005900,21,111
290,40218,KY,38.19,-85.66,1,011301,21,111
291,40223,KY,38.26,-85.54,16,010406,21,111
292,40245,KY,38.26,-85.46,2,010307,21,111
293,40258,KY,38.14,-85.86,1,012406,21,111
294,40299,KY,38.2,-85.5,1,011601,21,111
295,40324,KY,38.3,-84.6,1,040603,21,209
296,41005,KY,39.0,-84.8,2,070502,21,015
297,41075,KY,39.08,-84.45,1,052301,21,037
298,42088,KY,36.6,-88.8,1,020500,21,083
299,42101,KY,37.0,-86.5,1,011200,21,227
300,42141,KY,36.9,-85.9,1,950900,21,009
301,43015,OH,40.3,-83.1,1,010520,39,041
302,43055,OH,40.1,-82.4,1,751900,39,089
303,43065,OH,40.17,-83.1,1,011900,39,041
304,43082,OH,40.16,-82.87,1,011750,39,041
305,43085,OH,40.1,-83.01,1,006722,39,049
306,43112,OH,39.8,-82.72,1,030800,39,045
307,43235,OH,40.1,-83.06,1,006387,39,049
308,43571,OH,41.51,-83.81,1,008901,39,095
309,44047,OH,41.7,-80.7,1,001302,39,007
310,44107,OH,41.48,-81.8,1,161300,39,035
311,44120,OH,41.47,-81.58,1,119900,39,035
312,44133,OH,41.31,-81.74,1,175201,39,035
313,44139,OH,41.39,-81.44,1,184104,39,035
314,44140,OH,41.49,-81.92,2,130105,39,035
315,44223,OH,41.17,-81.53,1,532902,39,153
316,44236,OH,41.25,-81.46,1,534000,39,153
317,44312,OH,41.01,-81.44,1,531102,39,153
318,44514,OH,41.01,-80.61,1,811002,39,099
319,44691,OH,40.8,-82.0,1,002000,39,169
320,44705,OH,40.83,-81.34,1,700200,39,151
321,44805,OH,40.9,-82.3,1,970400,39,005
322,45015,OH,39.36,-84.54,1,010906,39,017
323,45040,OH,39.35,-84.3,3,031902,39,165
324,45140,OH,39.26,-84.24,1,040302,39,025
325,45209,OH,39.15,-84.43,1,005301,39,061
326,45214,OH,39.12,-84.55,1,009200,39,061
327,45215,OH,39.24,-84.46,1,022700,39,061
328,45331,OH,40.1,-84.6,4,550100,39,037
329,45338,OH,39.84,-84.57,1,420100,39,135
330,45385,OH,39.7,-83.9,1,240600,39,057
331,45414,OH,39.83,-84.21,1,080500,39,113
332,45424,OH,39.84,-84.11,1,100400,39,113
333,45440,OH,39.67,-84.1,1,220100,39,057
334,45710,OH,39.2,-82.2,1,964300,39,105
335,46123,IN,39.76,-86.39,1,210606,18,063
336,46148,IN,39.82,-85.52,1,976700,18,065
337,46205,IN,39.82,-86.12,1,350500,18,097
338,46219,IN,39.78,-86.05,1,360700,18,097
339,46234,IN,39.81,-86.32,1,340114,18,097
340,46237,IN,39.68,-86.09,1,380902,18,097
341,46250,IN,39.91,-86.07,1,320304,18,097
342,46260,IN,39.9,-86.18,1,320109,18,097
343,46554,IN,41.6,-86.4,1,012000,18,141
344,46637,IN,41.73,-86.24,1,011302,18,141
345,46804,IN,41.05,-85.24,1,011603,18,003
346,47150,IN,38.3,-85.8,1,070302,18,043
347,47203,IN,39.2,-85.8,1,011300,18,005
348,47265,IN,39.0,-85.6,1,960200,18,079
349,47404,IN,39.2,-86.6,1,001305,18,105
350,47710,IN,38.02,-87.58,2,003900,18,163
351,47712,IN,37.9,-87.7,1,010403,18,163
352,47906,IN,40.5,-87.0,3,010201,18,157
353,48069,MI,42.47,-83.14,1,187000,26,125
354,48096,MI,42.76,-82.92,1,216000,26,099
355,48103,MI,42.3,-83.9,2,448000,26,161
356,48105,MI,42.3,-83.7,1,402600,26,161
357,48137,MI,42.5,-84.1,4,732100,26,093
358,48152,MI,42.42,-83.37,2,556800,26,163
359,48158,MI,42.2,-84.0,1,432000,26,161
360,48169,MI,42.5,-83.9,1,743400,26,093
361,48301,MI,42.54,-83.28,1,150900,26,125
362,48307,MI,42.66,-83.12,1,193400,26,125
363,48322,MI,42.54,-83.38,1,157800,26,125
364,48324,MI,42.59,-83.38,1,154500,26,125
365,48357,MI,42.65,-83.64,1,131800,26,125
366,48603,MI,43.47,-84.02,1,010302,26,145
367,48611,MI,43.64,-84.09,2,285600,26,017
368,48823,MI,42.76,-84.44,1,004600,26,065
369,48864,MI,42.71,-84.4,1,004901,26,065
370,48910,MI,42.7,-84.52,1,002901,26,065
371,49024,MI,42.2,-85.62,1,002002,26,077
372,49245,MI,42.1,-84.8,1,003100,26,025
373,49406,MI,42.64,-86.2,1,030800,26,005
374,49412,MI,43.5,-85.9,1,970600,26,123
375,49418,MI,42.88,-85.78,1,013100,26,081
376,49426,MI,42.8,-85.9,1,023002,26,139
377,49506,MI,42.94,-85.62,1,003400,26,081
378,49507,MI,42.93,-85.65,1,003700,26,081
379,49668,MI,44.4,-85.7,1,380300,26,165
380,50135,IA,41.7,-92.9,1,040100,19,099
381,50219,IA,41.4,-92.9,1,030200,19,125
382,50263,IA,41.6,-93.9,5,050902,19,049
383,50266,IA,41.56,-93.81,1,050811,19,049
384,50627,IA,42.3,-93.1,1,480500,19,083
385,50651,IA,42.3,-92.2,2,002902,19,013
386,51334,IA,43.4,-94.8,4,070300,19,063
387,51534,IA,41.0,-95.7,1,040201,19,129
388,52241,IA,41.69,-91.59,1,000302,19,103
389,52314,IA,41.9,-91.5,1,010700,19,113
390,52803,IA,41.54,-90.56,1,011600,19,163
391,53005,WI,43.06,-88.1,1,201000,55,133
392,53072,WI,43.1,-88.3,2,203303,55,133
393,53097,WI,43.24,-87.98,1,660100,55,089
394,53149,WI,42.9,-88.3,4,202001,55,133
395,53150,WI,42.88,-88.13,1,201900,55,133
396,53154,WI,42.89,-87.89,4,160203,55,079
397,53202,WI,43.04,-87.89,1,980000,55,079
398,53211,WI,43.07,-87.89,2,007800,55,079
399,53593,WI,43.0,-89.6,1,010904,55,025
400,53719,WI,43.03,-89.5,1,000504,55,025
401,53901,WI,43.5,-89.5,1,970600,55,021
402,53916,WI,43.5,-88.9,2,960600,55,027
403,54313,WI,44.6,-88.1,1,020204,55,009
404,54401,WI,45.0,-89.7,1,001500,55,073
405,54452,WI,45.2,-89.7,1,960700,55,069
406,54455,WI,44.8,-89.7,1,001202,55,073
407,54467,WI,44.4,-89.5,1,961300,55,097
408,54665,WI,43.5,-90.9,1,960500,55,123
409,54666,WI,44.2,-90.4,1,960100,55,053
410,54901,WI,44.07,-88.52,4,001600,55,139
411,55014,MN,45.19,-93.13,4,050229,27,003
412,55057,MN,44.5,-93.2,1,061502,27,037
413,55082,MN,45.1,-92.8,1,070404,27,163
414,55106,MN,44.94,-93.05,1,980000,27,123
415,55108,MN,44.98,-93.18,4,042001,27,123
416,55113,MN,45.01,-93.16,2,041800,27,123
417,55116,MN,44.91,-93.17,1,037500,27,123
418,55123,MN,44.8,-93.14,1,060732,27,037
419,55301,MN,45.24,-93.67,2,100801,27,171
420,55347,MN,44.83,-93.46,2,026018,27,053
421,55352,MN,44.7,-93.6,1,080800,27,139
422,55369,MN,45.13,-93.46,1,026708,27,053
423,55378,MN,44.76,-93.37,2,080202,27,139
424,55408,MN,44.94,-93.29,1,109200,27,053
425,55411,MN,45.0,-93.3,1,102100,27,053
426,55443,MN,45.12,-93.33,2,026823,27,053
427,56071,MN,44.5,-93.6,1,950100,27,079
428,57042,SD,44.0,-97.2,1,960100,46,079
429,57105,SD,43.52,-96.73,1,001500,46,099
430,57701,SD,44.1,-103.2,3,010400,46,103
431,57719,SD,44.2,-103.0,1,020500,46,093
432,59701,MT,46.1,-112.4,1,962202,30,043
433,59718,MT,45.6,-111.1,1,000502,30,031
434,59725,MT,45.0,-112.9,1,000100,30,001
435,59860,MT,47.8,-114.2,1,940303,30,047
436,59870,MT,46.5,-114.1,2,000201,30,081
437,59937,MT,48.5,-114.6,2,000100,30,029
438,60002,IL,42.5,-88.1,2,002906,55,059
439,60012,IL,42.28,-88.31,1,870803,17,111
440,60016,IL,42.05,-87.89,1,806102,17,031
441,60045,IL,42.24,-87.87,1,863500,17,097
442,60046,IL,42.41,-88.06,4,861013,17,097
443,60047,IL,42.21,-88.04,1,864402,17,097
444,60056,IL,42.06,-87.93,1,804901,17,031
445,60060,IL,42.27,-88.04,1,864105,17,097
446,60068,IL,42.02,-87.84,1,805501,17,031
447,60115,IL,41.9,-88.7,1,001600,17,037
448,60130,IL,41.87,-87.82,1,816100,17,031
449,60139,IL,41.92,-88.08,1,840911,17,043
450,60154,IL,41.85,-87.89,1,818402,17,031
451,60173,IL,42.04,-88.05,1,804603,17,031
452,60188,IL,41.92,-88.13,1,841210,17,043
453,60189,IL,41.83,-88.12,2,842601,17,043
454,60302,IL,41.89,-87.79,4,812400,17,031
455,60304,IL,41.87,-87.78,1,813100,17,031
456,60401,IL,41.34,-87.62,1,883902,17,197
457,60402,IL,41.83,-87.78,1,815500,17,031
458,60423,IL,41.48,-87.84,1,883504,17,197
459,60451,IL,41.51,-87.96,1,881115,17,197
460,60513,IL,41.83,-87.85,4,818800,17,031
461,60515,IL,41.81,-88.03,1,844802,17,043
462,60527,IL,41.74,-87.95,3,845811,17,043
463,60534,IL,41.81,-87.82,1,819200,17,031
464,60542,IL,41.8,-88.35,1,853001,17,089
465,60565,IL,41.72,-88.11,1,880118,17,197
466,60605,IL,41.87,-87.62,1,320600,17,031
467,60608,IL,41.85,-87.68,1,841300,17,031
468,60613,IL,41.95,-87.65,2,061000,17,031
469,60630,IL,41.97,-87.76,1,110502,17,031
470,61008,IL,42.2,-88.8,4,010400,17,007
471,61073,IL,42.42,-88.99,1,003904,17,201
472,61550,IL,40.61,-89.43,1,021606,17,179
473,61701,IL,40.47,-88.99,1,005900,17,113
474,62269,IL,38.6,-89.91,4,504351,17,163
475,62281,IL,38.71,-89.79,1,403702,17,119
476,63021,MO,38.56,-90.53,3,217932,29,189
477,63026,MO,38.5,-90.46,1,700210,29,099
478,63073,MO,38.5,-90.7,1,221503,29,189
479,63110,MO,38.63,-90.27,1,112100,29,510
480,63116,MO,38.58,-90.27,1,115100,29,510
481,63119,MO,38.59,-90.32,1,219600,29,189
482,63124,MO,38.64,-90.38,1,217500,29,189
483,63129,MO,38.45,-90.33,2,220444,29,189
484,63130,MO,38.67,-90.32,1,215900,29,189
485,63366,MO,38.9,-90.7,2,311500,29,183
486,63368,MO,38.75,-90.73,2,311154,29,183
487,64014,MO,39.01,-94.25,1,014105,29,095
488,64048,MO,39.44,-94.35,1,021804,29,047
489,64113,MO,39.01,-94.59,4,008600,29,095
490,64137,MO,38.94,-94.54,1,010201,29,095
491,64151,MO,39.21,-94.63,4,030001,29,165
492,64154,MO,39.28,-94.63,1,030201,29,165
493,64157,MO,39.27,-94.47,1,021310,29,047
494,64505,MO,39.83,-94.84,1,010100,29,003
495,64804,MO,37.0,-94.5,1,020601,29,145
496,64836,MO,37.2,-94.3,2,012100,29,097
497,65202,MO,39.0,-92.3,9,001503,29,019
498,65584,MO,37.82,-92.11,2,470287,29,169
499,65612,MO,37.22,-93.56,1,004900,29,077
500,65669,MO,36.92,-93.31,3,020500,29,043
501,65757,MO,37.3,-93.1,2,004600,29,077
502,66053,KS,38.6,-94.7,1,100500,20,121
503,66062,KS,38.85,-94.78,1,053509,20,091
504,66086,KS,39.1,-95.1,1,071800,20,103
505,66213,KS,38.9,-94.7,1,053108,20,091
506,66220,KS,38.96,-94.82,1,052601,20,091
507,66224,KS,38.86,-94.63,1,053410,20,091
508,66762,KS,37.4,-94.8,1,956700,20,037
509,67026,KS,37.5,-97.5,1,009604,20,173
510,67207,KS,37.66,-97.23,1,007203,20,173
511,67530,KS,38.4,-98.8,1,971800,20,009
